IL Number,IL Description,Store Number,Store Description,LOGIS Supplier Class,Supplier Subunknownclassification,Supplier City,MIIN Code,MIIN Code Description,MIIN Name,MIIN Description,Spend Type,Cost Center Number,Spend Amount,ICN,ICN Description,Unit Of Issue,Unit Of Issue Description,Document Type,Document Date,Document Line Number,Payment Quantity,Payment Unit Price,Adjustment Amount,Cash Discount,Transport Amount,Handling Amount,Invoice Number,Pay Type,Pay Method,Invoice Reason Code,Payment Choice,BAS Payment Number,BAS Transaction Date,BAS Disbursement Number,BAS Disbursement Date,BAS Payment Action Date,BAS Payment Status,Order Number,Order Authorisation Date,Order Status,Order Quoted Price,Quotation Doc Number,Quotation Price,Quotation Expiry Date,Contract Number,Contract End Date,Contract Type,Contract Price,ITEM,ITEM Description,INFRASTRUCTURE,INFRASTRUCTURE Description,OBJECTIVE,OBJECTIVE Description,RESPONSIBILITY,RESPONSIBILITY Description,FUND,FUND Description,PROJECT,PROJECT Description,ASSET,ASSET Description,REGIONAL INDENTIFIER,REGIONAL INDENTIFIER Description,Segment8,Segment8 Description
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,RANDBURG,00102,TOILETRIES,26,"TOWEL,PAPER",INVENTORY,005A,13843.19,999970T4311609,"TOWEL,PAPER , KITCHEN TOWEL ROLL, 2unknownPLY, WHITE",EA,EACH,PAYMENT,2017-02-15,1,1920,7.209995,0.0,0.0,0,0,IN085068,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1341665.0,2017/02/15,631227.0,2017/02/17,2017/02/22,Disbursed,ORunknown077843,2016/09/28,PAID,7.21,QAunknown014208,7.21,2016/10/27,,Invalid,,0.0,3428368,CONS HOUS SUP:DIS PAPER/PLAST,95368,NON INFRA/STAND ALONE: CUR,30083368,LIVESTOCK,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,15921.95,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2017-02-15,1,1,15921.95,0.0,0.0,0,0,872806042787/17,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1341688.0,2017/02/15,631231.0,2017/02/17,2017/02/22,Disbursed,ORunknown076667,2016/04/08,PAID,22000.0,QAunknown012818,22000.0,2016/04/22,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30007368,THEEWATERSKLOOF,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,BEE,CC,GOODWOOD,00017,AGRICULTURAL EQUIPMENT AND ACCESSORIES,52,SPRAYER,MAJOR ASSET,003I,253764.0,999970U1308737,"SPRAYER , AGRICO, TANDEM, 2000L, 20000MM BOOM, STAINLESS STEEL",EA,EACH,PAYMENT,2017-02-15,1,1,253764.0,0.0,0.0,0,0,IN160286,FINAL,NORMAL,Unknown,QUOTED PRICE,1341691.0,2017/02/15,631279.0,2017/02/17,2017/02/22,Disbursed,ORunknown078516,2017/02/08,PAID,253764.0,QAunknown014988,253764.0,2017/02/27,,Invalid,,0.0,1533368,FARM/AGRICULTURE EQUIPMENT,98368,NON INFRA/STAND ALONE: CAP,30091368,FARM SERVICES,32299368,TYGERHOEK 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30056368,FARM/AGRICULTURE EQUIPMENT,30007368,THEEWATERSKLOOF,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PUBLIC COMPANY (LTD),CAPE TOWN,00018,AGRICULTURAL SUPPLIES,12,FERTILIZER,INVENTORY,004I,59576.97,999970U2748628,"FERTILIZER , GEOFLO 32, PER LITER",LR,LITER,PAYMENT,2017-02-15,1,4960,12.011486,0.0,0.0,0,0,25/GHM00047823,FINAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1341686.0,2017/02/15,631294.0,2017/02/17,2017/02/22,Disbursed,ORunknown078296,2016/12/14,PAID,5.964052,QAunknown014731,5.96,2016/12/29,,Invalid,,0.0,2281368,CONS SUPP:GARDENNG&FARM SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32297368,LANGGEWENS 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30004368,SWARTLAND,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,CAPE METRO,00062,MEDICAL SUPPLIES,3443,"VACCINE,HORSE SICKNESS",INVENTORY,001F,47000.0,999970T0325276,"VACCINE,HORSE SICKNESS PRODUCT NO. 134: VACCINE unknown HORSEunknownSICKNESS (POLIVALENT) 1 X 2ML",EA,EACH,PAYMENT,2017-02-15,1,200,235.0,0.0,0.0,0,0,IN1781,FINAL,NORMAL,Unknown,QUOTED PRICE,1341684.0,2017/02/15,631301.0,2017/02/17,2017/02/22,Disbursed,ORunknown078468,2017/02/03,PAID,235.0,QAunknown014933,235.0,2017/02/28,,Invalid,,0.0,4892368,CONS SUPP:ANML FOOD& MED SUP,95368,NON INFRA/STAND ALONE: CUR,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,CAPE TOWN,00081,CONTAINERS AND PACKAGING SUPPLIES,10,BAG,INVENTORY,005A,125216.4,999970T2594479,BAG  BAG FERTILIZER,KG,KILOGRAM,PAYMENT,2017-02-15,1,20000,6.26082,0.0,0.0,0,0,833,FINAL,NORMAL,Unknown,QUOTED PRICE,1341672.0,2017/02/15,631270.0,2017/02/17,2017/02/22,Disbursed,ORunknown078283,2016/12/13,PAID,6.26082,QAunknown014716,6.26,2016/12/30,,Invalid,,0.0,2281368,CONS SUPP:GARDENNG&FARM SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30077368,CHIEF DIR: RES & TECH DEV SER,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,CT,00064,MEASURE AND TEST EQUIPMENT,119,SPECTROMETER,MAJOR ASSET,001G,7377096.18,999970U2968891,"SPECTROMETER , ULTRA HIGH PRESSURE LIQUID CHROMATOGRAPH WITH TQunknownS MICRO MASS SPECTROMETER, WATERS ACQUITY, UPLC IunknownCLASS/XEVO",EA,EACH,PAYMENT,2017-02-15,1,1,7377096.18,0.0,0.0,0,0,371264,FINAL,NORMAL,Unknown,QUOTED PRICE,1341681.0,2017/02/15,631249.0,2017/02/17,2017/02/22,Disbursed,ORunknown078007,2016/10/20,PAID,7377096.18,,0.0,Unknown,,Invalid,,0.0,3280368,LAB EQUIPM:AGRICULTURE,98368,NON INFRA/STAND ALONE: CAP,30075368,PROVINCIAL VETERINARY LABORATORY,32273368,STELLENBOSCH 4.4,341368,VOTED FUNDS,4368,NO PROJECTS,30073368,LAB EQUIPM: AGRICULTURE,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,CT,00064,MEASURE AND TEST EQUIPMENT,119,SPECTROMETER,MAJOR ASSET,001G,7542692.58,999970U2968903,"SPECTROMETER , GAS CHROMATOGRAPH WITH TQunknownS MICRO MASS SPECTROMETER, WATERS APGC/XEVO, AGILENT A7890",EA,EACH,PAYMENT,2017-02-15,2,1,7542692.58,0.0,0.0,0,0,371264,FINAL,NORMAL,Unknown,QUOTED PRICE,1341681.0,2017/02/15,631249.0,2017/02/17,2017/02/22,Disbursed,ORunknown078007,2016/10/20,PAID,7542692.58,,0.0,Unknown,,Invalid,,0.0,3280368,LAB EQUIPM:AGRICULTURE,98368,NON INFRA/STAND ALONE: CAP,30075368,PROVINCIAL VETERINARY LABORATORY,32273368,STELLENBOSCH 4.4,341368,VOTED FUNDS,4368,NO PROJECTS,30073368,LAB EQUIPM: AGRICULTURE,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,STRAND,00086,GROCERIES,126,MAIZE,INVENTORY,005A,78400.0,999970T0907220,MAIZE MAIZE YELLOW,KG,KILOGRAM,PAYMENT,2017-02-15,1,20000,3.92,0.0,0.0,0,0,121,FINAL,NORMAL,Unknown,QUOTED PRICE,1341687.0,2017/02/15,631302.0,2017/02/17,2017/02/22,Disbursed,ORunknown078453,2017/02/03,PAID,3.92,QAunknown014916,3.92,2017/02/27,,Invalid,,0.0,4892368,CONS SUPP:ANML FOOD& MED SUP,95368,NON INFRA/STAND ALONE: CUR,30083368,LIVESTOCK,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,ATHLONE,00067,PHOTOGRAPHIC EQUIPMENT,29,"CONTROL,CAMERA",MAJOR ASSET,007A,39999.0,999970U3088503,"CONTROL,CAMERA , DRONE, FOLDABLE, FLIGHT TIME 27MIN, BUILT IN GPS & GLONASS SENSORS, CAMERA, REMOTE CONTROL, 10 MEMORY CARD, PHANTOM 4 PRO COMBO",EA,EACH,PAYMENT,2017-02-15,2,1,39999.0,0.0,0.0,0,0,67,FINAL,NORMAL,Unknown,QUOTED PRICE,1341685.0,2017/02/15,631303.0,2017/02/17,2017/02/22,Disbursed,ORunknown078573,2017/02/13,PAID,39999.0,QAunknown015047,39999.0,2017/03/02,,Invalid,,0.0,3272368,PHOTOGRAPHIC EQUIPMENT,98368,NON INFRA/STAND ALONE: CAP,30088368,RTD: INFORMATION SERVICES,32294368,ELSENBURG 5.2,341368,VOTED FUNDS,4368,NO PROJECTS,30077368,PHOTOGRAPHIC EQUIPMENT,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),CAPE TOWN,00075,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,010E,76738.0,999970U0334906,"CARTRIDGE,TONER , PART NUMBER TN348C, CYAN",EA,EACH,PAYMENT,2017-02-16,1,34,2257.0,0.0,0.0,0,0,651,FINAL,NORMAL,Unknown,QUOTED PRICE,1341702.0,2017/02/16,631318.0,2017/02/17,2017/02/22,Disbursed,ORunknown078514,2017/02/08,PAID,2257.0,QAunknown014984,2257.0,2017/02/24,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),CAPE TOWN,00075,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,010E,76738.0,999970U0334918,"CARTRIDGE,TONER , PART NUMBER TN348M, MAGENTA",EA,EACH,PAYMENT,2017-02-16,2,34,2257.0,0.0,0.0,0,0,651,FINAL,NORMAL,Unknown,QUOTED PRICE,1341702.0,2017/02/16,631318.0,2017/02/17,2017/02/22,Disbursed,ORunknown078514,2017/02/08,PAID,2257.0,QAunknown014984,2257.0,2017/02/24,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),CAPE TOWN,00075,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,010E,76738.0,999970U0334920,"CARTRIDGE,TONER , PART NUMBER TN348Y, YELLOW",EA,EACH,PAYMENT,2017-02-16,3,34,2257.0,0.0,0.0,0,0,651,FINAL,NORMAL,Unknown,QUOTED PRICE,1341702.0,2017/02/16,631318.0,2017/02/17,2017/02/22,Disbursed,ORunknown078514,2017/02/08,PAID,2257.0,QAunknown014984,2257.0,2017/02/24,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),CAPE TOWN,00075,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,010E,50698.08,999970U1474737,"CARTRIDGE,TONER , BROTHER, TN348B, BLACK",EA,EACH,PAYMENT,2017-02-16,5,34,1491.12,0.0,0.0,0,0,651,FINAL,NORMAL,Unknown,QUOTED PRICE,1341702.0,2017/02/16,631318.0,2017/02/17,2017/02/22,Disbursed,ORunknown078514,2017/02/08,PAID,1491.12,QAunknown014984,1491.12,2017/02/24,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,MUIZENBERG,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,39,NOTEBOOK,MAJOR ASSET,001F,22395.25,999970U2935841,"NOTEBOOK , LENOVO, P50 QUADRO, INTEL CORE I7unknown6700HQ, 3.5GHZ, 8GB DDR4unknown2133, 1TB HDD,  WINDOWS 10 PRO",EA,EACH,PAYMENT,2017-02-16,1,1,22395.25,0.0,0.0,0,0,WC416,FINAL,NORMAL,Unknown,QUOTED PRICE,1341737.0,2017/02/16,631319.0,2017/02/17,2017/02/22,Disbursed,ORunknown078520,2017/02/08,PAID,22395.25,QAunknown014992,22395.25,2017/03/07,,Invalid,,0.0,3216368,COMP HARD&SYS unknown LAPTOP,98368,NON INFRA/STAND ALONE: CAP,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,30048368,COMP HARD&SYSTEMS unknown LAPTOP,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,CAPE TOWN,00110,SERVICE,130,REPAIR DOOR,SERVICE,003C,85378.77,DDDD00S0007373,REPAIR DOOR REPLACE;INSTALL DOOR;DOOR LOCK;DOOR FRAME,EA,EACH,PAYMENT,2017-02-16,1,45,1897.306,0.0,0.0,0,0,PAN549,FINAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1341724.0,2017/02/16,631254.0,2017/02/17,2017/02/22,Disbursed,ORunknown077756,2016/09/14,PAID,1829.032835,QAunknown014103,1829.03,2016/10/05,,Invalid,,0.0,2197368,OUTS P/P:CONTRACTD MAINT,30368,EX INFRA:MAINT&REP: OUTSOURCED,30144368,COMPRE AGRI SUP PRJ 7.1,32310368,ELSENBURG 7.1,615368,COMPR AGRI SUPP PROG GRANT,30779368,CASP 423: TRAINING COLLEGE,30003368,HOSTELS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,MUIZENBERG,00075,STATIONERY,189,"PAPER,COPYING",INVENTORY,003C,63411.0,999970T1921372,"PAPER,COPYING,COPYING A4 80G ROTATRIM",EA,EACH,PAYMENT,2017-02-16,1,300,211.37,0.0,0.0,0,0,INV000179,FINAL,NORMAL,Unknown,QUOTED PRICE,1341719.0,2017/02/16,631289.0,2017/02/17,2017/02/22,Disbursed,ORunknown078545,2017/02/10,PAID,211.37,QAunknown015022,211.37,2017/03/01,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30141368,TRAINING ADMIN SUPPORT SERV 7.1,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,PAARL,00018,AGRICULTURAL SUPPLIES,12,FERTILIZER,INVENTORY,005A,30059.75,999970T6498443,"FERTILIZER , SINGLE SUPER PHOSPHATE",KG,KILOGRAM,PAYMENT,2017-02-16,1,5000,6.01195,0.0,0.0,0,0,INV81,FINAL,NORMAL,Unknown,QUOTED PRICE,1341698.0,2017/02/16,631293.0,2017/02/17,2017/02/22,Disbursed,ORunknown078519,2017/02/08,PAID,6.01195,QAunknown014990,6.01,2017/03/07,,Invalid,,0.0,2281368,CONS SUPP:GARDENNG&FARM SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30077368,CHIEF DIR: RES & TECH DEV SER,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,PAARL,00082,"RAW MATERIAL, LEATHER AND FURS",40,NETTING,INVENTORY,003A,15095.15,999970T7516317,"NETTING , POLYETHYLENE BIRDNET, 4.5 X 50 M",MM,MILLIMETER,PAYMENT,2017-02-16,1,350000,0.043129,0.0,0.0,0,0,INV79,FINAL,NORMAL,Unknown,QUOTED PRICE,1341697.0,2017/02/16,631293.0,2017/02/17,2017/02/22,Disbursed,ORunknown078465,2017/02/03,PAID,0.043129,QAunknown014932,0.04,2017/02/28,,Invalid,,0.0,2281368,CONS SUPP:GARDENNG&FARM SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30084368,PLANT SCIENCE,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),STRAND,00110,SERVICE,221,INSTALL AUDIO VISUAL EQUIPMENT,SERVICE,003C,59895.0,DDDD00S0000758,INSTALL AUDIO VISUAL EQUIPMENT AND REPAIR,EA,EACH,PAYMENT,2017-02-16,1,23,2604.130435,0.0,0.0,0,0,005,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1341730.0,2017/02/16,631300.0,2017/02/17,2017/02/22,Disbursed,ORunknown078322,2016/12/20,PAID,2528.16666,QAunknown014761,2528.16,2017/01/19,,Invalid,,0.0,2197368,OUTS P/P:CONTRACTD MAINT,30368,EX INFRA:MAINT&REP: OUTSOURCED,30141368,TRAINING ADMIN SUPPORT SERV 7.1,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,30691368,FET COLLEGES,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,21850.31,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2017-02-17,1,1,21850.31,0.0,0.0,0,0,854248999190,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1341786.0,2017/02/17,631231.0,2017/02/17,2017/02/22,Disbursed,ORunknown076710,2016/04/12,PAID,21500.0,QAunknown012860,21500.0,2016/05/11,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,TERTIARY INSTITUTION,STELLENBOSCH,00110,SERVICE,11,APPOINTMENT,SERVICE,006K,369338.34,999958S0026928,APPOINTMENT SERIVCE PROVIDER TO RENDER SERVICE,EA,EACH,PAYMENT,2017-02-17,1,1,369338.34,0.0,0.0,0,0,294127,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1341775.0,2017/02/17,631248.0,2017/02/17,2017/02/22,Disbursed,ORunknown078445,2017/01/31,PAID,369338.94,QAunknown014907,369338.94,2017/02/23,,Invalid,,0.0,2648368,CNS:BUS&ADV SER:RESE&ADVISOR,95368,NON INFRA/STAND ALONE: CUR,30006368,DIR: BUSINESS PLANNING & STRAT,32194368,ELSENBURG 1.2,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,WORCESTER,00011,TRANSPORT EQUIPMENT,19,TRAILER,MAJOR ASSET,002I,67000.0,999970U3005840,"TRAILER , WITH RAILS AND RAMP, DOUBLE AXLE, BRAKED,2 SPARE WHEELS, GALVANIZED, GVM, 3500MM X 1800MM X 300MM, 2700KG",EA,EACH,PAYMENT,2017-02-17,1,1,67000.0,0.0,0.0,0,0,I2017/02/15/01,FINAL,NORMAL,Unknown,QUOTED PRICE,1341762.0,2017/02/17,631238.0,2017/02/17,2017/02/22,Disbursed,ORunknown078179,2016/11/24,PAID,67000.0,QAunknown014589,67000.0,2016/12/18,,Invalid,,0.0,1563368,TRSP ACC&TRLRS,98368,NON INFRA/STAND ALONE: CAP,30091368,FARM SERVICES,32298368,NORTIER 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30092368,TRAILERS & ACCESS,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,GOERGE,00069,LABORATORY EQUIPMENT AND ACCESSORIES,291,TEST KIT,INVENTORY,001F,45890.0,999970T0782960,TEST KIT TEST KIT FLOCK CHECK NEWCASTLE DISEASE (NCD),EA,EACH,PAYMENT,2017-02-17,1,50,917.8,0.0,0.0,0,0,15unknown02unknown2017unknown2,FINAL,NORMAL,Unknown,QUOTED PRICE,1341780.0,2017/02/17,631240.0,2017/02/17,2017/02/22,Disbursed,ORunknown078544,2017/02/10,PAID,917.8,QAunknown015024,917.8,2017/02/28,,Invalid,,0.0,2277368,CONS: LABORATORIES CONS,95368,NON INFRA/STAND ALONE: CUR,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,PINELANDS,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,39,NOTEBOOK,MAJOR ASSET,001F,16229.91,999970U3078972,"NOTEBOOK , LENOVO, X260, THINKPAD, INTEL CORE I7unknown6600U, 1TB HDD, WINDOWS 10 PROFESSIONAL, 64 BIT",EA,EACH,PAYMENT,2017-02-17,2,1,16229.91,0.0,0.0,0,0,IN27221,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1341751.0,2017/02/17,631317.0,2017/02/17,2017/02/22,Disbursed,ORunknown078492,2017/02/06,PAID,16229.91,QAunknown014961,16229.91,2017/02/19,,Invalid,,0.0,3216368,COMP HARD&SYS unknown LAPTOP,98368,NON INFRA/STAND ALONE: CAP,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,30048368,COMP HARD&SYSTEMS unknown LAPTOP,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,PINELANDS,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,39,NOTEBOOK,MAJOR ASSET,001F,16229.91,999970U3078972,"NOTEBOOK , LENOVO, X260, THINKPAD, INTEL CORE I7unknown6600U, 1TB HDD, WINDOWS 10 PROFESSIONAL, 64 BIT",EA,EACH,PAYMENT,2017-02-17,1,1,16229.91,0.0,0.0,0,0,IN27222,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1341770.0,2017/02/17,631317.0,2017/02/17,2017/02/22,Disbursed,ORunknown078489,2017/02/06,PAID,16229.91,QAunknown014956,16229.91,2017/02/19,,Invalid,,0.0,3216368,COMP HARD&SYS unknown LAPTOP,98368,NON INFRA/STAND ALONE: CAP,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,30048368,COMP HARD&SYSTEMS unknown LAPTOP,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,CAPE TOWN,00072,FURNITURE,163,"FRAME,PICTURE",INVENTORY,003A,16079.04,999970U0648865,"FRAME,PICTURE , ALUMINIUM, SNAPPER, A0, 841MM X 1189MM",EA,EACH,PAYMENT,2017-02-17,1,27,595.52,0.0,0.0,0,0,INV5377,FINAL,NORMAL,Unknown,QUOTED PRICE,1341756.0,2017/02/17,631237.0,2017/02/17,2017/02/22,Disbursed,ORunknown078485,2017/02/07,PAID,595.52,QAunknown014960,595.52,2017/02/28,,Invalid,,0.0,2271368,CONS:MATERIALS AND SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30084368,PLANT SCIENCE,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,STRAND,00110,SERVICE,370,MANUFACTURE STRUCTURE,SERVICE,003C,25000.0,999970S0240022,"MANUFACTURE STRUCTURE , INSTALL, SHADE PORT",EA,EACH,PAYMENT,2017-02-17,1,1,25000.0,0.0,0.0,0,0,125,FINAL,NORMAL,Unknown,QUOTED PRICE,1341757.0,2017/02/17,631255.0,2017/02/17,2017/02/22,Disbursed,ORunknown078353,2017/01/03,PAID,25000.0,QAunknown014807,25000.0,2017/02/02,,Invalid,,0.0,1601368,NEW BUILDINGS & OTHER FIX STRUCT,36368,PURCHASE OF NEW INFRASTRUCTURE,30144368,COMPRE AGRI SUP PRJ 7.1,32310368,ELSENBURG 7.1,615368,COMPR AGRI SUPP PROG GRANT,30779368,CASP 423: TRAINING COLLEGE,30022368,PARKING COVER & OPEN,30005368,STELLENBOSCH,0,
